Date,Stock_Price,Bond_Price,VIX,VIX_75pct_Threshold,Signal_Hold_Bonds,Stock_Return,Bond_Return,Strategy_Return,Stock_Cumulative,Bond_Cumulative,Strategy_Cumulative
2011-10-11,85.16836547851562,76.41446685791016,32.86000061035156,36.1700008392334,0.0,-0.000365980062280169,0.0033175463219843326,-0.000365980062280169,0.9992217962917974,0.9895972605305914,0.9539770493345476
2011-10-12,85.94746398925781,76.1544189453125,31.260000228881836,36.1700008392334,0.0,0.009147745249833639,-0.00340312408488308,0.009147745249833639,1.008362422732356,0.9862295382589454,0.9627037883560481
2011-10-13,85.82279205322266,76.45904541015625,30.700000762939453,36.1700008392334,0.0,-0.0014505597983756058,0.00400011541106382,-0.0014505597983756058,1.0068997327397478,0.9901745702337814,0.9613073289429149
2011-10-14,87.24072265625,76.08008575439453,28.239999771118164,36.1700008392334,0.0,0.01652160887690557,-0.0049563744057858905,0.01652160887690557,1.0235353363023345,0.9852668943366146,0.9771896726422126
2011-10-17,85.60466766357422,76.57794952392578,33.38999938964844,36.1700008392334,0.0,-0.018753340674655394,0.006543943327541379,-0.018753340674655394,1.0043406294481088,0.9917144250556561,0.9588641018073982
2011-10-18,87.31861114501953,76.4962387084961,31.559999465942383,36.1700008392334,0.0,0.02002161246838896,-0.0010670279883134848,0.02002161246838896,1.0244491483171767,0.9906562380077075,0.9780621072636358
2011-10-19,86.22792053222656,76.6150894165039,34.439998626708984,36.1700008392334,0.0,-0.012490929464985867,0.0015536804163760465,-0.012490929464985867,1.011652826265082,0.9921954012040609,0.9658452024694303
2011-10-20,86.6174545288086,76.45904541015625,34.779998779296875,36.1700008392334,0.0,0.004517492642495569,-0.0020367268058560928,0.004517492642495569,1.0162229604644943,0.9901745702337814,0.9702084010653755
2011-10-21,88.28467559814453,76.31790161132812,31.31999969482422,36.1700008392334,0.0,0.01924809587635057,-0.001846005244650617,0.01924809587635057,1.0357833174392637,0.9883467027840102,0.9888830653891226
2011-10-24,89.40654754638672,76.28070831298828,29.260000228881836,36.1700008392334,0.0,0.01270743694351606,-0.00048734697305041763,0.01270743694351606,1.048945468632769,0.987865035010084,1.0014492345870658
2011-10-25,87.67700958251953,76.93464660644531,32.220001220703125,36.1700008392334,0.0,-0.019344645457536003,0.008572787378610114,-0.019344645457536003,1.0286539904377792,0.9963337919139887,0.9820765542002582
2011-10-26,88.5184097290039,76.36982727050781,29.860000610351562,36.1700008392334,0.0,0.009596588096363767,-0.007341547155299222,0.009596588096363767,1.0385255590776914,0.9890191603982341,0.9915011383700143
2011-10-27,91.57237243652344,75.44841766357422,25.459999084472656,36.1700008392334,0.0,0.03450087633599752,-0.012065100051488753,0.03450087633599752,1.0743556009632036,0.97708654527519,1.025708796531919
2011-10-28,91.66586303710938,75.90171813964844,24.530000686645508,36.1700008392334,0.0,0.0010209476733906708,0.00600808459755231,0.0010209476733906708,1.0754524618144012,0.9829569638983334,1.0267559915413145
2011-10-31,89.31302642822266,76.91980743408203,29.959999084472656,36.1700008392334,0.0,-0.025667533484457716,0.0134132575571011,-0.025667533484457716,1.0478482497398376,0.9961416188226478,1.00040169774806
2011-11-01,86.94467163085938,77.84239959716797,34.77000045776367,36.1700008392334,0.0,-0.02651746214497208,0.011994207914217236,-0.02651746214497208,1.0200619734436862,1.0080895485108117,0.9738735835982602
2011-11-02,88.31584930419922,77.65621185302734,32.7400016784668,36.1700008392334,0.0,0.01577069241415341,-0.0023918551471195926,0.01577069241415341,1.036149057070241,1.0056783443354487,0.9892322443354576
2011-11-03,89.95191955566406,77.2913589477539,30.5,36.1700008392334,0.0,0.01852521675729446,-0.004698309337622053,0.01852521675729446,1.0553439429453335,1.0009533563796131,1.007557986085077
2011-11-04,89.43770599365234,77.5221939086914,30.15999984741211,36.1700008392334,0.0,-0.005716537952183631,0.0029865558592847563,-0.005716537952183631,1.0493110292428793,1.0039427594909793,1.0017982426185958
2011-11-07,89.95191955566406,77.61151123046875,29.850000381469727,36.1700008392334,0.0,0.005749404642022116,0.001152151626185205,0.005749404642022116,1.0553439429453333,1.0050994537739237,1.0075579860850767
2011-11-08,91.0270004272461,77.26151275634766,27.479999542236328,36.1700008392334,0.0,0.011951727955252345,-0.00450962065513405,0.011951727955252345,1.0679571266506394,1.0005668365167208,1.0196000450339076
2011-11-09,87.73931884765625,77.9466552734375,36.15999984741211,36.19600067138672,0.0,-0.0361176526103103,0.008867837201822715,-0.0361176526103103,1.0293850221475664,1.009439700332494,0.9827744848059161
2011-11-10,88.53400421142578,77.56684112548828,32.810001373291016,36.19600067138672,0.0,0.009057345944859296,-0.004872744656160388,0.009057345944859296,1.0387085184036136,1.0045209584269827,0.9916758133005842
2011-11-11,90.26354217529297,77.2094497680664,30.040000915527344,36.19600067138672,0.0,0.019535295836579536,-0.00460752754960958,0.019535295836579536,1.0589999965986034,0.9998926004368702,1.0110484936873918
2011-11-14,89.39095306396484,77.69348907470703,31.1299991607666,36.19600067138672,0.0,-0.009667126841017892,0.006269171818924502,-0.009667126841017892,1.0487625093068473,1.0061610989494802,1.0012745596564958
2011-11-15,89.8583984375,77.58917236328125,31.219999313354492,36.19600067138672,0.0,0.0052292246308267565,-0.001342669928563467,0.0052292246308267565,1.0542467240524023,1.0048101566986305,1.0065104492460717
2011-11-16,88.40934753417969,77.87210845947266,33.5099983215332,36.19600067138672,0.0,-0.016125937347171604,0.003646592527971171,-0.016125937347171604,1.0372460074318723,1.0084742899080772,0.990279524802256
2011-11-17,86.9914321899414,78.02852630615234,34.5099983215332,36.19600067138672,0.0,-0.016038070450526742,0.002008650462586248,-0.016038070450526742,1.0206105828901524,1.0104999622570074,0.9743973520177632
2011-11-18,86.86675262451172,77.73811340332031,32.0,36.19600067138672,0.0,-0.0014332395994751668,-0.0037218811706447585,-0.0014332395994751668,1.0191478033871109,1.0067390014745459,0.9730008071472276
2011-11-21,85.30862426757812,77.9540786743164,32.90999984741211,36.19600067138672,0.0,-0.017936993266787882,0.0027781130971833434,-0.017936993266787882,1.0008673560998946,1.0095358362799876,0.9555480982208486
2011-11-22,84.85674285888672,78.19235229492188,31.969999313354492,36.19600067138672,0.0,-0.005297019059574137,0.0030565895288294787,-0.005297019059574137,0.9955657426385279,1.012621572946139,0.950486541732233
2011-11-23,83.06488037109375,78.46045684814453,33.97999954223633,36.19600067138672,0.0,-0.021116324141415177,0.0034287822958878333,-0.021116324141415177,0.9745430537128841,1.0160936318678908,0.9304157598249624
2011-11-25,82.81558990478516,77.96150970458984,34.470001220703125,36.19600067138672,0.0,-0.0030011536186518306,-0.0063592179245192115,-0.0030011536186518306,0.9716183003007016,1.0096320710311266,0.927623439200513
2011-11-28,85.29304504394531,77.96896362304688,32.130001068115234,36.19600067138672,0.0,0.02991532321400525,9.561023747850506e-05,0.02991532321400525,1.0006845757948395,1.009728602193204,0.9553735942050835
2011-11-29,85.54234313964844,77.82003784179688,30.639999389648438,36.19600067138672,0.0,0.0029228420157199064,-0.0019100649069802023,0.0029228420157199064,1.0036094187174556,1.0077999550245804,0.9581660002869354
2011-11-30,89.04813385009766,77.36579132080078,27.799999237060547,36.19600067138672,0.0,0.04098310359263824,-0.0058371408392212665,0.04098310359263824,1.0447404474913005,1.0019172847493412,0.9974346167356387
2011-12-01,88.98583221435547,77.34344482421875,27.40999984741211,36.19600067138672,0.0,-0.0006996399929847241,-0.0002888420864122221,-0.0006996399929847241,1.0440095052919467,1.0016278888704018,0.996736771587383
2011-12-02,88.93910217285156,77.68659210205078,27.520000457763672,36.19600067138672,0.0,-0.0005251402424527596,0.00443666917877672,-0.0005251402424527596,1.0434612538872148,1.0060717804535564,0.99621334499749
2011-12-05,89.90515899658203,77.64183044433594,27.84000015258789,36.19600067138672,0.0,0.010862003327321235,-0.000576182536827563,0.010862003327321235,1.0547953334988684,1.005492099462864,1.0070342176655747
2011-12-06,89.98306274414062,77.4404067993164,28.1299991607666,36.19600067138672,0.0,0.0008665103140694796,-0.0025942670834369075,0.0008665103140694796,1.0557093245345777,1.0028835844065715,1.0079068232018027
2011-12-07,90.27909088134766,77.79102325439453,28.670000076293945,36.19600067138672,0.0,0.0032898206415663545,0.004527564737446754,0.0032898206415663545,1.0591824188619257,1.0074242047590949,1.0112226558735475
2011-12-08,88.33143615722656,78.18649291992188,30.59000015258789,36.19600067138672,0.0,-0.02157370776673928,0.005083744228868925,-0.02157370776673928,1.0363319268857305,1.0125456917460618,0.9894068338086257
2011-12-09,89.8272476196289,77.64935302734375,26.3799991607666,36.19600067138672,0.0,0.01693407836978733,-0.00686998319681964,0.01693407836978733,1.0538812529527262,1.0055895198577542,1.0061615266719441
2011-12-12,88.53400421142578,77.91791534423828,25.670000076293945,36.19600067138672,0.0,-0.01439700583590553,0.003458654920150517,-0.01439700583590553,1.0387085184036144,1.009067506998262,0.9916758133005845
2011-12-13,87.69255828857422,78.2759780883789,25.40999984741211,36.19600067138672,0.0,-0.009504211747185076,0.004595384034066008,-0.009504211747185076,1.0288364127011016,1.0137045597092165,0.9822507163864138
2011-12-14,86.71096801757812,78.60425567626953,26.040000915527344,36.19600067138672,0.0,-0.011193541278222585,0.004193848430996017,-0.011193541278222585,1.0173200898469934,1.0179558829864466,0.9712558524469788
2011-12-15,87.03813934326172,78.53711700439453,25.110000610351562,36.19600067138672,0.0,0.003773125051692139,-0.000854135330172312,0.003773125051692139,1.0211585657635849,1.017086410902231,0.9749205222354491
2011-12-16,87.10049438476562,78.91761779785156,24.290000915527344,36.19600067138672,0.0,0.0007164105525967468,0.0048448530831064485,0.0007164105525967468,1.0218901345359725,1.0220140451358763,0.9756189655855217
2011-12-19,86.21232604980469,79.18616485595703,24.920000076293945,36.19600067138672,0.0,-0.010197052740452461,0.003402878414213717,-0.010197052740452461,1.011469866939161,1.0254918346690924,0.9656705275388605
2011-12-20,88.78328704833984,78.469970703125,23.219999313354492,36.19600067138672,0.0,0.0298212693745199,-0.009044435402760342,0.0298212693745199,1.0416331823053635,1.0162168400143696,0.9944680484676316
2011-12-21,89.04813385009766,78.21632385253906,21.43000030517578,36.19600067138672,0.0,0.002983070469260829,-0.0032324065921415235,0.002983070469260829,1.044740447491301,1.012932014001662,0.9974346167356388
2011-12-22,89.8895492553711,78.31329345703125,21.15999984741211,36.19600067138672,0.0,0.009448995379171654,0.0012397617238442127,0.009448995379171654,1.05461219515208,1.0141878083414777,1.0068593718201997
2011-12-23,90.5996322631836,77.99252319335938,20.729999542236328,36.19600067138672,0.0,0.007899505712229082,-0.004095987405355106,0.007899505712229082,1.0629431102118703,1.0100337078518462,1.0148130631793046
2011-12-27,90.69367218017578,78.03654479980469,21.90999984741211,36.19600067138672,0.0,0.0010379723917532946,0.0005644336744456968,0.0010379723917532946,1.0640464158142746,1.010603804888883,1.0158664111216753
2011-12-28,89.58076477050781,78.5299072265625,23.520000457763672,36.19600067138672,0.0,-0.012271059081795932,0.006322197222128345,-0.012271059081795932,1.0509894393800445,1.0169930414568238,1.0034006543715892
2011-12-29,90.3958969116211,78.62702941894531,22.649999618530273,36.19600067138672,0.0,0.00909941038348494,0.001236754197386336,0.00909941038348494,1.0605528235976722,1.0182508118695581,1.0125310087047736
2011-12-30,90.051025390625,78.9035873413086,23.399999618530273,36.19600067138672,0.0,-0.0038151236148834533,0.003517339067837799,-0.0038151236148834533,1.0565066834755334,1.0218323452310045,1.0086680777426622
2012-01-03,91.38335418701172,78.40281677246094,22.969999313354492,36.19600067138672,0.0,0.01479526513559759,-0.006346613452205996,0.01479526513559759,1.0721379799750848,1.0153471703228623,1.0235915893866785
2012-01-04,91.54012298583984,78.15621185302734,22.219999313354492,36.19600067138672,0.0,0.0017155071645467146,-0.003145357904031476,0.0017155071645467146,1.0739772403611147,1.0121535400753512,1.0253475680918411
2012-01-05,91.83792877197266,78.17115783691406,21.479999542236328,36.19600067138672,0.0,0.0032532814728563064,0.0001912321942474371,0.0032532814728563064,1.077471190619451,1.012347096417735,1.0286833123383525
2012-01-06,91.64983367919922,78.47755432128906,20.6299991607666,36.19600067138672,0.0,-0.0020481199357235136,0.003919559244782045,-0.0020481199357235136,1.0752644003937755,1.0163150508384273,1.0265764455388062
2012-01-09,91.79090881347656,78.49252319335938,21.06999969482422,36.19600067138672,0.0,0.0015392841275756464,0.00019074080735270726,0.0015392841275756464,1.0769195378182488,1.016508903591749,1.0281566383671672
2012-01-10,92.57463073730469,78.33556365966797,20.690000534057617,36.19600067138672,0.0,0.008538121410484045,-0.001999674966553844,0.008538121410484045,1.0861144075814633,1.0144762161839573,1.0369351645745413
2012-01-11,92.66870880126953,78.79145050048828,21.049999237060547,36.19600067138672,0.0,0.0010162402292677175,0.005819666311471572,0.0010162402292677175,1.0872181607360347,1.0203801292430723,1.0379889398039241
2012-01-12,92.87248229980469,78.62702941894531,20.469999313354492,36.19600067138672,0.0,0.0021989461294011914,-0.0020867883570939716,0.0021989461294011914,1.0896088949023999,1.018250811869558,1.0402714215654671
2012-01-13,92.48057556152344,78.97831726074219,20.90999984741211,36.19600067138672,0.0,-0.004219837012820693,0.004467774560388493,-0.004219837012820693,1.0850109229581921,1.0228001269429237,1.0358816457173656
2012-01-17,92.73141479492188,79.05308532714844,22.200000762939453,36.19600067138672,0.0,0.002712345072199085,0.0009466910539435158,0.002712345072199085,1.08795384698836,1.023768402673073,1.0386913141945087
2012-01-18,93.76593017578125,78.8064193725586,20.889999389648438,36.19600067138672,0.0,0.01115604008789517,-0.0031202571483334163,0.01115604008789517,1.1000911037191419,1.0205739819963944,1.050278996134611
2012-01-19,94.26750946044922,78.33556365966797,19.8700008392334,36.19600067138672,0.0,0.005349270078456758,-0.0059748395706782365,0.005349270078456758,1.1059757881438432,1.0144762161839576,1.0558972221426655
2012-01-20,94.26750946044922,78.06649780273438,18.280000686645508,36.19600067138672,0.0,0.0,-0.003434785483928615,0.0,1.1059757881438432,1.0109917080028181,1.0558972221426655
2012-01-23,94.3615493774414,77.89461517333984,18.670000076293945,36.19600067138672,0.0,0.0009975856743265066,-0.0022017463858678976,0.0009975856743265066,1.1070790937462476,1.0087657606635805,1.0569505700850361
2012-01-24,94.2204818725586,77.98428344726562,18.90999984741211,36.19600067138672,0.0,-0.0014949680861909842,0.0011511485579105418,-0.0014949680861909842,1.1054240458322078,1.009926999914238,1.0553704627140776
2012-01-25,95.05123138427734,78.35797119140625,18.309999465942383,36.19600067138672,0.0,0.00881707984514879,0.004791834041705689,0.00881707984514879,1.1151706579070577,1.0147664024920646,1.0646757483500393
2012-01-26,94.5653076171875,78.77651977539062,18.56999969482422,36.19600067138672,0.0,-0.005112230110153271,0.005341493374834583,-0.005112230110153271,1.109469648891746,1.0201867705079808,1.0592328809317744
2012-01-27,94.43992614746094,79.01568603515625,18.530000686645508,36.19600067138672,0.0,-0.0013258717481692273,0.0030360094663681725,-0.0013258717481692273,1.107998634428829,1.0232840672007066,1.057828473980215
2012-01-30,94.12644958496094,79.28482055664062,19.399999618530273,36.19600067138672,0.0,-0.0033193224019524292,0.0034060897903820386,-0.0033193224019524292,1.1043208297402367,1.0267694646146597,1.0543172002291095
2012-01-31,94.07940673828125,79.58370971679688,19.440000534057617,36.19600067138672,0.0,-0.0004997835027998887,0.0037698156854970577,-0.0004997835027998887,1.1037689084077342,1.0306401962477534,1.053790269885717
2012-02-01,94.97286987304688,79.30744171142578,18.549999237060547,36.19600067138672,0.0,0.00949690443149942,-0.0034714140161875573,0.00949690443149942,1.114251296245343,1.0270624174248526,1.0637980153696656
2012-02-02,95.16094970703125,79.41974639892578,17.979999542236328,36.19600067138672,0.0,0.0019803532760016562,0.0014160674594527745,0.0019803532760016562,1.1164579074501515,1.0285168070929949,1.065904711254407
2012-02-03,96.50900268554688,78.79078674316406,17.100000381469727,36.19600067138672,0.0,0.014166031157379466,-0.00791943671794737,0.014166031157379466,1.132273684952993,1.0203715333258767,1.0810043506048344
2012-02-06,96.36790466308594,79.00791931152344,17.760000228881836,36.19600067138672,0.0,-0.0014620192783534325,0.0027558116543138222,-0.0014620192783534325,1.1306182789972195,1.0231834850891461,1.0794239014042661
2012-02-07,96.66572570800781,78.49877166748047,17.649999618530273,36.19600067138672,0.0,0.0030904588614133477,-0.006444260885233977,0.0030904588614133477,1.1341124082764222,1.0165898237777689,1.0827598165655823
2012-02-08,96.86949920654297,78.53619384765625,18.15999984741211,36.19600067138672,0.0,0.0021080222285889683,0.0004767231305771169,0.0021080222285889683,1.1365031424427876,1.0170744556610731,1.0850422983271255
2012-02-09,96.97920989990234,78.35649871826172,18.6299991607666,36.19600067138672,0.0,0.0011325617893971351,-0.002288054979378118,0.0011325617893971351,1.137790302475448,1.0147473333883996,1.0862711757740904
2012-02-10,96.32088470458984,78.79827117919922,20.790000915527344,36.19600067138672,0.0,-0.006788312628985049,0.005637981126823233,-0.006788312628985049,1.1300666261960173,1.0204684597025375,1.0788972274330806
2012-02-13,97.0576171875,78.74589538574219,19.040000915527344,36.19600067138672,0.0,0.007648730440648066,-0.0006646820123492603,0.007648730440648066,1.1387102011997632,1.0197901726732035,1.0871494214988788
2012-02-14,96.9165267944336,78.91056823730469,19.540000915527344,36.19600067138672,0.0,-0.0014536766629438258,0.002091192826697119,-0.0014536766629438258,1.137054884754423,1.0219227505670339,1.085569057755713
2012-02-15,96.49332427978516,78.97046661376953,21.139999389648438,36.19600067138672,0.0,-0.004366670253733718,0.0007590665965642174,-0.004366670253733718,1.1320897410123034,1.0226984579912584,1.0808287356428374
2012-02-16,97.54352569580078,78.61112976074219,19.219999313354492,36.19600067138672,0.0,0.010883669143479047,-0.004550268833851456,0.010883669143479047,1.1444110311942082,1.0180449050714329,1.0925921180023388
2012-02-17,97.77864837646484,78.52876281738281,17.780000686645508,36.19600067138672,0.0,0.0024104386117569376,-0.0010477771227822563,0.0024104386117569376,1.1471695637315193,1.016978220909934,1.095225744230473
2012-02-21,97.84134674072266,78.24424743652344,18.190000534057617,36.19600067138672,0.0,0.0006412275614244844,-0.003623072243236658,0.0006412275614244844,1.1479051604734114,1.013293635345779,1.0959280331636552
2012-02-22,97.51216888427734,78.55120849609375,18.190000534057617,36.19600067138672,0.0,-0.003364404389461506,0.00392311345085572,-0.003364404389461506,1.144043143312829,1.0172689012362706,1.0922408880783454
2012-02-23,97.9823989868164,78.66350555419922,16.799999237060547,36.19600067138672,0.0,0.0048222709834000455,0.0014296031882317095,0.0048222709834000455,1.1495600293665844,1.018723192100767,1.0975079696198087
2012-02-24,98.12345886230469,78.72339630126953,17.309999465942383,36.19600067138672,0.0,0.0014396450479565726,0.0007613536499342377,0.0014396450479565726,1.151214987770191,1.0194988007213455,1.0990879915333647
2012-02-27,98.29589080810547,78.98545837402344,18.190000534057617,36.19600067138672,0.0,0.0017572958373057723,0.003328896936191761,0.0017572958373057723,1.1532380130760436,1.022892607155518,1.101019414285719
2012-02-28,98.64075469970703,79.02291870117188,17.959999084472656,36.19600067138672,0.0,0.0035084263316236264,0.00047426865551702946,0.0035084263316236264,1.1572840636877488,1.023377733057052,1.104882259790428
2012-02-29,98.1077880859375,78.70846557617188,18.43000030517578,36.19600067138672,0.0,-0.005403107624146308,-0.003979264878700817,-0.005403107624146308,1.1510311333399346,1.0193054419862535,1.0989124620287702
2012-03-01,98.75045776367188,78.45344543457031,17.260000228881836,36.19600067138672,0.0,0.006550648936977543,-0.0032400598809128045,0.006550648936977543,1.1585711342099758,1.0160028313172778,1.1061110517799904
2012-03-02,98.48399353027344,78.76844787597656,17.290000915527344,36.19600067138672,0.0,-0.002698359475316381,0.004015151146790075,-0.002698359475316381,1.1554448928121523,1.0200822362505833,1.1031263665426676
2012-03-05,98.06078338623047,78.61096954345703,18.049999237060547,36.19600067138672,0.0,-0.00429724799810105,-0.001999256514073844,-0.00429724799810105,1.1504796595595992,1.0180428301948683,1.0983859589723897
2012-03-06,96.524658203125,78.94087219238281,20.8700008392334,36.19600067138672,0.0,-0.015665030709117955,0.004196649028013866,-0.015665030709117955,1.1324573603623824,1.022315198648682,1.0811797091946231
2012-03-07,97.2927017211914,78.7908706665039,19.06999969482422,36.19600067138672,0.0,0.007956966979879354,-0.0019001756848258111,0.007956966979879354,1.1414682861849073,1.020372620165982,1.0897826204400003
2012-03-08,98.23319244384766,78.55844116210938,17.950000762939453,36.19600067138672,0.0,0.009666611225900512,-0.0029499547654235903,0.009666611225900512,1.1525024163341517,1.0173625670926156,1.1003171253525368
2012-03-09,98.609375,78.49844360351562,17.110000610351562,36.19600067138672,0.0,0.003829485195316007,-0.000763731531662426,0.003829485195316007,1.1569159072750692,1.016585575220994,1.104530773494227
2012-03-12,98.65641021728516,78.47588348388672,15.640000343322754,36.19600067138672,0.0,0.00047698524897010763,-0.00028739575707836806,0.00047698524897010763,1.1574677390971382,1.0162934128399683,1.1050576183802172
2012-03-13,100.42764282226562,77.91345977783203,14.800000190734863,36.19600067138672,0.0,0.01795354808754368,-0.00716683497000925,0.01795354808754368,1.178248391810799,1.0090098056690369,1.1248973234713129
2012-03-14,100.3492660522461,77.02102661132812,15.3100004196167,36.19600067138672,0.0,-0.0007804302462643964,-0.011454159127943453,-0.0007804302462643964,1.1773288511282176,0.9974524467932484,1.124019419576134
2012-03-15,100.86650848388672,76.99850463867188,15.420000076293945,36.19600067138672,0.0,0.005154421671318632,-0.0002924133012391916,0.005154421671318632,1.1833973004727416,0.9971607784304525,1.12981308963138
2012-03-16,101.00762176513672,76.97607421875,14.470000267028809,36.19600067138672,0.0,0.0013990102698215878,-0.0002913098121467561,0.0013990102698215878,1.185052885449382,0.9968702957114078,1.1313937097467532
2012-03-19,101.43082427978516,76.5035629272461,15.039999961853027,36.19600067138672,0.0,0.0041898077318607285,-0.006138417635603632,0.0041898077318607285,1.1900180291915017,0.9907510895078036,1.1361340318596287
2012-03-20,101.14867401123047,76.54103088378906,15.579999923706055,36.19600067138672,0.0,-0.002781701426150418,0.0004897543997866016,-0.002781701426150418,1.186707754342555,0.9912363142129834,1.1329736462029067
2012-03-21,100.991943359375,76.93101501464844,15.130000114440918,36.19600067138672,0.0,-0.0015495077260040402,0.005095099012338622,-0.0015495077260040402,1.1848689415086924,0.9962867613785241,1.1312180947847563
2012-03-22,100.2082290649414,77.02855682373047,15.569999694824219,36.19600067138672,0.0,-0.007760166488180009,0.0012679126755763548,-0.007760166488180009,1.1756741612559114,0.9975499659917849,1.1224396540347847
2012-03-23,100.60004425048828,77.31348419189453,14.819999694824219,36.19600067138672,0.0,0.003910010078044035,0.003698983596643002,0.003910010078044035,1.180271059074918,1.0012398869528203,1.126828404394057
2012-03-26,101.96197509765625,77.22354125976562,14.260000228881836,36.19600067138672,0.0,0.013538074036794967,-0.0011633537547689476,0.013538074036794967,1.1962496560561606,1.0000750907709093,1.1420834907595074
2012-03-27,101.67857360839844,77.65099334716797,15.59000015258789,36.19600067138672,0.0,-0.0027794821450484175,0.005535256224063589,-0.0027794821450484175,1.1929247014961322,1.00561076264163,1.1389090900887868
2012-03-28,101.19048309326172,77.51602172851562,15.470000267028809,36.19600067138672,0.0,-0.004800328110586394,-0.001738182769264851,-0.004800328110586394,1.1871982715177274,1.003862827341419,1.1334419527682313
